IDACUIFERO,Titular,Título,Uso,Autoridad que emite el acto,Fecha de registro,Volumen de extracción de aguas nacionales (m3/a?o),Número de anexos de aguas superficiales,Volumen de aguas superficiales (m3/a?o):,Número de anexos de aguas subterráneas,Volumen de aguas subterráneas (m3/a?o):,Número de anexos de descarga:,Volumen de descarga (m3/día):,Número de anexos de zonas federales:,Superficie (m2):
801,VICTOR JAVIER GONZALEZ CARBAJAL,06CHI139820/34AMDL12,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41127,160000,0,0,1,160000,0,0,0,0
801,JAVIER GAXIOLA PAREDES,CHI140584,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41127,40000,0,0,1,40000,0,0,0,0
801,ABRAHAM FEHR LOEWEN,06CHI140292/34IMDL11,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,41096,1300,0,0,1,1300,0,0,0,0
801,CORNELIUS WALL NEUFELD,06CHI139742/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41071,288000,0,0,1,288000,0,0,0,0
801,"SECTOR # 3, EJ. COL. DIAZ",06CHI139872/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41071,192000,0,0,1,192000,0,0,0,0
801,"MIEMBROS SECTOR ""LAGUNITAS"" RPTE. LEGAL MANUEL JESUS Y/O ERVEY RAMIREZ RASCON",06CHI139903/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41071,192000,0,0,1,192000,0,0,0,0
801,PETER KRAHN BANMAN,06CHI139864/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,41071,128000,0,0,1,128000,0,0,0,0
801,NORMA HERLINDA AGUILAR GUAJARDO,06CHI139501/34AMDL10,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,380000,0,0,1,380000,0,0,0,0
801,RUBEN HERRERA HERRERA,06CHI140252/34AMDL13,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,420000,0,0,1,420000,0,0,0,0
801,RUBEN HERRERA HERRERA,06CHI140254/34AMDL13,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,385000,0,0,1,385000,0,0,0,0
801,NORMA HERLINDA AGUILAR GUAJARDO,06CHI140251/34AMDL10,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,430000,0,0,1,430000,0,0,0,0
801,ESPERANZA F. DE JIMENEZ Y ESTELA E. DE JIMENEZ,06CHI140362/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,143953.6,0,0,1,143953.6,0,0,0,0
801,FRANCISCO WIEBE WIEBE,CHI140194,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,240000,0,0,1,240000,0,0,0,0
801,FRANCISCO WIEBE WIEBE,06CHI140192/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,240000,0,0,1,240000,0,0,0,0
801,FRANCISCO WIEBE WIEBE,06CHI140195,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,360000,0,0,2,360000,0,0,0,0
801,RUBEN HERRERA HERRERA,06CHI140253/34AMDL13,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40984,360000,0,0,1,360000,0,0,0,0
801,MARGARITO GAMEROS OLIVARES,06CHI139824/34AMDL09,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40158,128000,0,0,1,128000,0,0,0,0
801,"EJ. JOSEFA ORTIZ DE DOMINGUEZ,SECTOR N 2-B",06CHI139898/34AMDL09,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40158,288000,0,0,1,288000,0,0,0,0
801,SECTOR DEL NORTE,06CHI139930/34AMDL09,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40158,160000,0,0,1,160000,0,0,0,0
801,VICTOR JAVIER GALACHE VEGA,06CHI139748/34AMDL09,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40084,32000,0,0,1,32000,0,0,0,0
801,FRANZ PETERS FEHR,06CHI139760/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,40084,201600,0,0,1,201600,0,0,0,0
801,JACOBO WIEBE SCHELLEMBERG,06CHI139521/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,39430,300000,0,0,1,300000,0,0,0,0
801,"JAIME ACEVEDO MU?OZ, JAIME SOCORRO ACEVEDO PARRA",06CHI127935/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,39430,160000,0,0,1,160000,0,0,0,0
801,AUDEN VENZOR MARTINEZ,06CHI139494/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,39430,102000,0,0,1,102000,0,0,0,0
801,CORNELIUS BANMAN WIEBE,06CHI139000/34AMDL15,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38765,194609,0,0,1,194609,0,0,0,0
801,"ROSA MARIA CASTA?EDA BARRAZA, MAYRA CRISTINA CASTA?EDA PORRAS, NOEMA PORRAS VARELA",06CHI138848/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38726,204000,0,0,1,204000,0,0,0,0
801,JUAN PETERS NEUFELD,06CHI138704/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,280000,0,0,1,280000,0,0,0,0
801,"MARINA ANAYA HERRERA, SILVIA AIMEE AMARILLAS ANAYA, LIDIA BEATRIZ AMARILLAS ANAYA, LORNA DESIREE AMARILLAS ANAYA, FRANCISCO AMARILLAS ANAYA",CHI138724,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,160495,0,0,1,160495,0,0,0,0
801,JACOB SCHELLENBERG NEUFELD,06CHI138730/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,280000,0,0,1,280000,0,0,0,0
801,"SILVIA AIMEE AMARILLAS ANAYA, FRANCISCO JAVIER AMARILLAS ANAYA, LIDIA BEATRIZ AMARILLAS ANAYA, LORNA DESIREE AMARILLAS ANAYA",CHI138694,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,240000,0,0,1,240000,0,0,0,0
801,RAMON MARTINEZ ROSAS,06CHI138761/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,240000,0,0,1,240000,0,0,0,0
801,JACOB NEUFELD WALL,06CHI135538,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38672,300000,0,0,1,300000,0,0,0,0
801,ANTON FEHR SUDERMAN,06CHI138673/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,240000,0,0,1,240000,0,0,0,0
801,JOSE SOCORRO LOPEZ MARTINEZ,06CHI138679/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,60000,0,0,1,60000,0,0,0,0
801,"MANUEL SAENZ DE LEON, FRANCISCO SAENZ DE LEON",CHI137069,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,337408,0,0,1,337408,0,0,0,0
801,"MARINA ANAYA HERRERA, SILVIA AIMEE AMARILLAS ANAYA, LIDIA BEATRIZ AMARILLAS ANAYA, LORNA DESIREE AMARILLAS ANAYA, FRANCISCO JAVIER AMARILLAS ANAYA",CHI138665,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,204000,0,0,1,204000,0,0,0,0
801,"SECTOR LA SALADA, EJIDO COL. DIAZ",06CHI135520/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,240000,0,0,1,240000,0,0,0,0
801,"FRANCISCO CASTA?EDA SAUCEDO, RAUL CASTA?EDA PORRAS, MAYRA CRISTINA CASTA?EDA PORRAS",06CHI138661/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,360000,0,0,1,360000,0,0,0,0
801,"SECTOR 1, POZO 553 EJIDO GENERAL MANUEL GUTIERREZ SAENZ",06CHI131076/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38628,200000,0,0,1,200000,0,0,0,0
801,"ELENO RODRIGUEZ CASTILLO, EVARISTO RODRIGUEZ MADRID",06CHI138548/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38590,102000,0,0,1,102000,0,0,0,0
801,GERARDO PETERS NEUFELD,CHI138571,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38590,240000,0,0,1,240000,0,0,0,0
801,"SECTOR SAN ISIDRO, EJIDO LA ASCENSION",06CHI138508/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38558,360000,0,0,1,360000,0,0,0,0
801,MARIO HUMBERTO MEDINA VELA,06CHI138486/34GMGE05,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,38527,4562,0,0,1,4562,0,0,0,0
801,"JOSE DOMINGO NU?EZ DEL RIVERO, ALICIA GONZALEZ MARTIN",06CHI138457/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38490,200000,0,0,1,200000,0,0,0,0
801,"JOSE DOMINGO NU?EZ DEL RIVERO, ALICIA GONZALEZ MARTIN",CHI138458,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38490,200000,0,0,1,200000,0,0,0,0
801,PRESIDENCIA MUNICIPAL DE ASCENSION,06CHI138116/34HMDL17,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,38302,110500,0,0,2,110500,0,0,0,0
801,JOHANN PETERS NEUFELD,CHI138068,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38295,420000,0,0,1,420000,0,0,0,0
801,JOSE ANGEL CORONADO VARELA,06CHI138042/34AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38282,330000,0,0,1,330000,0,0,0,0
801,FRANCISCO LOZANO CHAVEZ Y SERVANDO HERNANDEZ BELTRAN,06CHI136834/34AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38258,168000,0,0,1,168000,0,0,0,0
801,"FLORENCIA DE LEON FLORES, JESUS ADRIAN QUEZADA DE LEON",CHI137174,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38258,253320,0,0,1,253320,0,0,0,0
801,ABRAM FEHR WIEBE,06CHI137693/34AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38176,120000,0,0,1,120000,0,0,0,0
801,SERGIO ARTURO RODRIGUEZ BORUNDA,06CHI137730/34AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38176,329184,0,0,1,329184,0,0,0,0
801,"MARTIN JIMENEZ QUI?ONES, CALIXTO JIMENEZ SANCHEZ",06CHI137163/34AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38051,480000,0,0,1,480000,0,0,0,0
801,AGATHA WIELER THIESSEN,CHI137632,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,230000,0,0,1,230000,0,0,0,0
801,SUCESION A BIENES DE EMMA GAMBOA TALAVERA Y JOSE TRINIDAD DIAZ NAVAR,06CHI137525/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,300000,0,0,1,300000,0,0,0,0
801,MARIA WIEBE KLASSEN,06CHI137402/34AMDL13,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,300000,0,0,1,300000,0,0,0,0
801,OSWALDO BLANCAS FERNANDEZ,06CHI137501/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,240000,0,0,1,240000,0,0,0,0
801,SECTOR NUM. 2 EJIDO COLONIA DIAZ,06CHI136840/34AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,240000,0,0,1,240000,0,0,0,0
801,SUCESION A BIENES DE EDMUNDO ALVAREZ MORA,06CHI137375/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,80000,0,0,1,80000,0,0,0,0
801,FERMIN ARNOLDO MONCADA NSACHETA,CHI137497,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,360000,0,0,1,360000,0,0,0,0
801,SUCESION A BIENES DE EDMUNDO ALVAREZ MORA,06CHI137377/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,48000,0,0,1,48000,0,0,0,0
801,SUCESION A BIENES DE EDMUNDO ALVAREZ MORA,CHI137376,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,80000,0,0,1,80000,0,0,0,0
801,JULIAN VARELA GIL,06CHI137404,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,240000,0,0,1,240000,0,0,0,0
801,JACOB FEHR FRIESSEN,06CHI137234/34AMDL13,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,360000,0,0,1,360000,0,0,0,0
801,LUIS ANTELMO VILLALPANDO CHAVEZ,06CHI137338/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,360000,0,0,1,360000,0,0,0,0
801,ERNESTO NAVARRETE BARRAZA,06CHI137062/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,240000,0,0,1,240000,0,0,0,0
801,MIGUEL GARCIA ALARCON,06CHI137164/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,210000,0,0,1,210000,0,0,0,0
801,MANUEL OCTAVIO MONTERO GUTIERREZ,06CHI137127/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,127598,0,0,1,127598,0,0,0,0
801,JOSE MARIA AGUIRRE ALVILLAR,06CHI137132/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,176269,0,0,1,176269,0,0,0,0
801,EJIDO GENERAL MANUEL GUTIERREZ SAENZ GRUPO 9,06CHI136836/34AMDL12,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,336000,0,0,1,336000,0,0,0,0
801,"ABRAHAM MARTENS FROESSE, PEDRO MARTENZ KRAHN",06CHI137085/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,240000,0,0,1,240000,0,0,0,0
801,ERNESTO NAVARRETE BARRAZA,06CHI137129/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,138900,0,0,1,138900,0,0,0,0
801,GERHARD FRIESSEN ENNS,06CHI137134/34IMDL18,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,37743,450000,0,0,3,450000,0,0,0,0
801,SUSANA WIEBE KLASSEN,06CHI137200/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37743,240000,0,0,1,240000,0,0,0,0
801,"NIEVES RINCON VARGAS, ALFREDO LOZANO RINCON",06CHI137068/34AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37715,240000,0,0,1,240000,0,0,0,0
801,SUSANA REMPEL LOEWEN,06CHI136858/34AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,359856,0,0,1,359856,0,0,0,0
801,SUSANA WIEBE WIEBE,06CHI136943/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,360000,0,0,1,360000,0,0,0,0
801,EFRAIN HERRERA TOVAR,06CHI136970/34AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,420000,0,0,1,420000,0,0,0,0
801,DAVID FEHR SUDERMAN,06CHI136994/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,150000,0,0,1,150000,0,0,0,0
801,"EJIDO ASCENSION, GRUPO RANCHO EL APUCHON",06CHI135980/34AMGE01,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,480000,0,0,1,480000,0,0,0,0
801,MIGUEL ANGEL SALGUEIRO PALMA,06CHI129379/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37144,318000,0,0,1,318000,0,0,0,0
801,ABRAHAM HIEBERT REMPEL,CHI135726,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37144,200000,0,0,1,200000,0,0,0,0
801,LUIS CARLOS RENTERIA CORONADO,06CHI133144/34AMGE01,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37083,240000,0,0,1,240000,0,0,0,0
801,TERESA MAIZ PRIETO,06CHI135484/34GMGE01,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,37083,18250,0,0,1,18250,0,0,0,0
801,TERESA MAIZ PRIETO,06CHI135485/34GMGE01,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,37083,3650,0,0,1,3650,0,0,0,0
801,FRANCISCO GONZALEZ SANCHEZ,06CHI132643/34AMGE01,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37083,240000,0,0,1,240000,0,0,0,0
801,TERESA BEATRIZ MAIZ PRIETO,06CHI135483/34AMDL12,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37083,21900,0,0,1,21900,0,0,0,0
801,ABRAHAM WALL KRAHN,06CHI108278/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,389844,0,0,1,389844,0,0,0,0
801,JUSTINA NEUDORF FEHR,06CHI131358,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,300000,0,0,1,300000,0,0,0,0
801,"SECTOR LAGUNITAS , GRUPO MALDONADO",06CHI131861/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,300000,0,0,1,300000,0,0,0,0
801,JOHAN SAWATSKY BANMAN,06CHI136061/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,240000,0,0,1,240000,0,0,0,0
801,SILVIA DELFINA ALVAREZ RODRIGUEZ Y EDITH MARIA ALVAREZ RODRIGUEZ,06CHI132644/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,202500,0,0,1,202500,0,0,0,0
801,SAMUEL MARTINEZ MONTES,06CHI131758/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37018,240000,0,0,1,240000,0,0,0,0
801,JOHAN ZACHARIAS MARTENS,CHI135723,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36963,116000,0,0,1,116000,0,0,0,0
801,EJIDO LA ASCENSION,06CHI127751,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36949,330000,0,0,1,330000,0,0,0,0
801,CORNELIUS WIEBE GOERTZEN,06CHI121606/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36949,200000,0,0,1,200000,0,0,0,0
801,MARIA SARI?ANA ROMERO,06CHI135722/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36949,120000,0,0,1,120000,0,0,0,0
801,FRANZ HIEBERT FRIESSEN,06CHI121610/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36949,200000,0,0,1,200000,0,0,0,0
801,ANTONIO PALACIOS CORRAL,06CHI135724/34GMGE00,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,36929,1300,0,0,1,1300,0,0,0,0
801,MANUEL IGNACIO CAMARILLO CORONADO,CHI134923,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36929,280000,0,0,1,280000,0,0,0,0
801,FRANCISCO WIEBE WIEBE,CHI135725,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36929,320000,0,0,1,320000,0,0,0,0
801,VILLARCAYO S.P.R. DE R.L. DE C.V.,06CHI134975/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36796,16750,0,0,1,16750,0,0,0,0
801,VILLARCAYO S.P.R. DE R.L. DE C.V.,06CHI134974,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36796,15500,0,0,1,15500,0,0,0,0
801,"SECTOR DOS, EJIDO GENERAL MANUEL GUTIERREZ SAENZ",CHI131344,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36738,360000,0,0,1,360000,0,0,0,0
801,ELISA DE SANTIAGO MIRANDA,06CHI108118/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,72000,0,0,1,72000,0,0,0,0
801,"EJIDO GENERAL MANUEL GUTIERREZ SAENZ, SECTOR 2",06CHI134102/34AMDL12,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,360000,0,0,1,360000,0,0,0,0
801,DAVID PETERS FEHR,06CHI135143/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,160000,0,0,1,160000,0,0,0,0
801,"EJIDO ASCENSION, SECTOR LOS DE ABAJO",06CHI135283/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,600000,0,0,1,600000,0,0,0,0
801,JESUS VARELA GIL,06CHI135418,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,360000,0,0,1,360000,0,0,0,0
801,EJIDO ASCENSION,06CHI130702/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,240000,0,0,1,240000,0,0,0,0
801,"EJIDO ASCENSION,SECTOR APARCELADOS,GRUPO PAYAN",06CHI134073/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,160000,0,0,1,160000,0,0,0,0
801,"EVELYN RAMOS TERRAZAS, MAYRA RAMOS TERRAZAS Y RICARDO RAMOS TERRAZAS",06CHI133328/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,360000,0,0,1,360000,0,0,0,0
801,ALICIA SAENZ GALINDO,06CHI134929/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,108000,0,0,1,108000,0,0,0,0
801,PETERS MARTENS WIELER,06CHI135415/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,360000,0,0,1,360000,0,0,0,0
801,ALEXANDER BLUTH LUNT,CHI135212,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,240000,0,0,1,240000,0,0,0,0
801,EJIDO ASCENSION SECTOR SAN LUIS,06CHI103545/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,360000,0,0,1,360000,0,0,0,0
801,EJIDO ASCENSION,06CHI104719/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,239616,0,0,1,239616,0,0,0,0
801,JESUS GALLARZO HERRERA,06CHI135129/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,120000,0,0,1,120000,0,0,0,0
801,JUAN MANUEL CORONADO PORRAS,CHI102849,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,120000,0,0,1,120000,0,0,0,0
801,EJIDO ASCENSION GRUPO SANTA CECILIA,06CHI103265/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,180000,0,0,1,180000,0,0,0,0
801,CORNELIUS NEUFELD KRAHN,06CHI135145,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,180000,0,0,1,180000,0,0,0,0
801,JACOB NEUFELD KRAHN,CHI135146,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,200000,0,0,1,200000,0,0,0,0
801,"EJIDO GENERAL MANUEL GUTIERREZ SAENZ, SECTOR BUENOS AIRES",06CHI134842/34GMGE00,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,36668,3832.5,0,0,1,3832.5,0,0,0,0
801,GERHARD FRIESSEN ENNS,06CHI134910/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,180000,0,0,1,180000,0,0,0,0
801,CORNELIUS BANMAN GUENTER Y/O MARIA KNELSEN FEHR,06CHI134911/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,128000,0,0,1,128000,0,0,0,0
801,KLASS GUENTER FRIESEN,06CHI131805/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,200000,0,0,1,200000,0,0,0,0
801,VILLARCAYO S.P.R. DE R.L. DE C.V.,06CHI134520/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36661,200000,0,0,1,200000,0,0,0,0
801,FRANCISCO KLASSEN WIEBE,06CHI131811/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,160000,0,0,1,160000,0,0,0,0
801,EJIDO ASCENSION SECTOR LA PALOTADA,06CHI127934/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,160000,0,0,1,160000,0,0,0,0
801,LUIS ROBERTO MUELA DOMINGUEZ,06CHI130535/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,138000,0,0,1,138000,0,0,0,0
801,FRANZ PETERS FRIESSEN,CHI134130,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,60000,0,0,1,60000,0,0,0,0
801,HILDA ALVIDREZ ARMENDARIZ,06CHI131742/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
801,JOSE DOLORES ANDAZOLA TAPIA,06CHI133093/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,132000,0,0,1,132000,0,0,0,0
801,"MARTIN GOMEZ SOLIS, LETICIA GOMEZ SOLIS",CHI132608,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,200000,0,0,1,200000,0,0,0,0
801,VILLARCAYO S.P.R. DE R.L. DE C.V.,CHI134408,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,36605,7500,0,0,1,7500,0,0,0,0
801,MONICA BARRAZA GANDARA,CHI134499,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,396000,0,0,1,396000,0,0,0,0
801,MIGUEL ANGEL SALGUEIRO PALMA,06CHI129373/34AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,318000,0,0,1,318000,0,0,0,0
801,HEINRICH WIELER THIESSEN,06CHI131378/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,138000,0,0,1,138000,0,0,0,0
801,PEDRO SCHMIT WIEBE,06CHI131841/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,85000,0,0,1,85000,0,0,0,0
801,JOSE DOLORES ANDAZOLA TAPIA,06CHI133091/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,132000,0,0,1,132000,0,0,0,0
801,"SECTOR LA PALOTADA, EJIDO ASCENSION",06CHI133095/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,132000,0,0,1,132000,0,0,0,0
801,FRANZ HIEBERT REMPEL,06CHI134235/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
801,JESUS GALLARZO HERRERA,06CHI134450/34AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,90000,0,0,1,90000,0,0,0,0
801,"EJIDO ASCENSION, SECTOR LA PASADITA",06CHI132569/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,120000,0,0,1,120000,0,0,0,0
801,JOSE DOLORES ANDAZOLA TAPIA,06CHI133092/34AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,132000,0,0,1,132000,0,0,0,0
